prefecture,operator,route,ports,vessel,fiscal_year,year_basis,annual_passengers,passenger_km,route_km,needs_download,source_title,source_url,source_page,notes
長崎県,複数（九州商船ほか）,上五島（島計・船舶全航路）,,mixed,2023,FY,392000,,,no,九州運輸局 九州運輸要覧〔3〕旅客航路事業の現況（資料）,https://wwwtb.mlit.go.jp/kyushu/content/000369814.pdf,p.10 表(10),"Island total, not a route. Published in thousands."
長崎県,複数（九州商船ほか）,上五島（島計・船舶全航路）,,mixed,2024,FY,387000,,,no,九州運輸局 九州運輸要覧〔3〕旅客航路事業の現況（資料）,https://wwwtb.mlit.go.jp/kyushu/content/000369814.pdf,p.10 表(10),"Island total, not a route. Published in thousands."
長崎県,複数（九州商船・野母商船ほか）,下五島（島計・船舶全航路）,,mixed,2018,FY,657000,,,no,九州運輸局 九州運輸要覧〔3〕旅客航路事業の現況（資料）,https://wwwtb.mlit.go.jp/kyushu/content/000369814.pdf,p.10 表(10),"Island total, not a route: ship passengers to/from Shimogoto (Kyushu Shosen Nagasaki-Goto ferry + jetfoil; Nomo Shosen Hakata-Fukue). Published in thousands. Compare Goto city's own Goto-Nagasaki 504866 + Fukue-Hakata 29610 for FY2018."
長崎県,複数（九州商船・野母商船ほか）,下五島（島計・船舶全航路）,,mixed,2019,FY,643000,,,no,九州運輸局 九州運輸要覧〔3〕旅客航路事業の現況（資料）,https://wwwtb.mlit.go.jp/kyushu/content/000369814.pdf,p.10 表(10),"Island total, not a route. Published in thousands."
長崎県,複数（九州商船・野母商船ほか）,下五島（島計・船舶全航路）,,mixed,2020,FY,333000,,,no,九州運輸局 九州運輸要覧〔3〕旅客航路事業の現況（資料）,https://wwwtb.mlit.go.jp/kyushu/content/000369814.pdf,p.10 表(10),"Island total, not a route. Published in thousands."
長崎県,複数（九州商船・野母商船ほか）,下五島（島計・船舶全航路）,,mixed,2021,FY,376000,,,no,九州運輸局 九州運輸要覧〔3〕旅客航路事業の現況（資料）,https://wwwtb.mlit.go.jp/kyushu/content/000369814.pdf,p.10 表(10),"Island total, not a route. Published in thousands."
長崎県,複数（九州商船・野母商船ほか）,下五島（島計・船舶全航路）,,mixed,2022,FY,490000,,,no,九州運輸局 九州運輸要覧〔3〕旅客航路事業の現況（資料）,https://wwwtb.mlit.go.jp/kyushu/content/000369814.pdf,p.10 表(10),"Island total, not a route. Published in thousands."
長崎県,複数（九州商船・野母商船ほか）,下五島（島計・船舶全航路）,,mixed,2023,FY,554000,,,no,九州運輸局 九州運輸要覧〔3〕旅客航路事業の現況（資料）,https://wwwtb.mlit.go.jp/kyushu/content/000369814.pdf,p.10 表(10),"Island total, not a route. Published in thousands."
長崎県,複数（九州商船・野母商船ほか）,下五島（島計・船舶全航路）,,mixed,2024,FY,544000,,,no,九州運輸局 九州運輸要覧〔3〕旅客航路事業の現況（資料）,https://wwwtb.mlit.go.jp/kyushu/content/000369814.pdf,p.10 表(10),"Island total, not a route. Published in thousands."
長崎県,長崎港発着事業者（九州商船ほか）,長崎港 乗降船客数（事業者別・月次）,,unknown,,,,,,yes,長崎市 運輸通信統計「乗降船客数【月次更新】」,https://www.nagasaki.city.lg.jp/uploaded/attachment/66737.xlsx,Excel,"Listed on https://www.city.nagasaki.lg.jp/page/5613.html. Monthly boardings/landings at Nagasaki port; sources named on the page (per WebFetch summary, unverified) are Kyushu Shosen, a 'Reihoku Kanko Kisen', Nomo Shosen and Goto Sangyo Kisen. Per operator rather than per route; would give Nagasaki-side counts for Nagasaki-Goto, Nagasaki-Arikawa, Nagasaki-Tainoura and Nagasaki-Iojima-Takashima if split that way."
長崎県,長崎港発着事業者,長崎市統計年鑑 表38 乗降船客数,,unknown,,,,,,yes,平成30年版長崎市統計年鑑 運輸通信,https://www.city.nagasaki.lg.jp/uploaded/attachment/14666.xlsx,Excel sheet 表38 乗降船客数,"Whole 運輸通信 chapter in one workbook (tables 36-49). Listed on https://www.city.nagasaki.lg.jp/page/4285.html. Breakdown (port / operator / route) unknown until opened; newer editions likely exist on the same site."
福岡県,北九州市,若戸航路,若松 - 戸畑,passenger,2020,FY,36800,,,no,Merkmal「赤字垂れ流しの北九州市営「若戸渡船」に廃止議論が一向に起きないワケ」,https://merkmal-biz.jp/post/17984,article text,"Municipal crossing ferry (渡船) across Dokai Bay. Secondary source: a news article quoting 'materials published by Kitakyushu city' for 2020 (年間利用者数は2020年時点で); the underlying city document was not found and year basis is not stated (FY assumed). Round number suggests rounding."
福岡県,北九州市,小倉航路,小倉 - 馬島 - 藍島,passenger,2020,FY,45037,,,no,Merkmal「赤字垂れ流しの北九州市営「若戸渡船」に廃止議論が一向に起きないワケ」,https://merkmal-biz.jp/post/17984,article text,"Municipal island route to Umashima and Ainoshima (national-subsidy 離島航路 藍島～小倉). Secondary source: news article quoting Kitakyushu city materials for 2020; underlying document not found; year basis not stated (FY assumed)."
福岡県,福岡市,玄界島航路（玄界島～博多）,博多 - 玄界島,passenger,2013,FY,80000,,18.5,no,九州運輸局 地域公共交通確保維持改善事業 事業評価（平成27年2月27日）福岡県福岡市離島航路確保維持協議会（玄界島航路）,https://wwwtb.mlit.go.jp/kyushu/content/000014353.pdf,p.3,"Approximate: sheet says 年間利用者が約8万人 (of which about 15,500 commuter-pass and about 18,000 coupon-ticket users); year not stated, probably FY2013. Municipal ferry (福岡市営渡船). 7 sailings/day; route_km 18.5 from the same sheet."
