Title,Note,URL,Tags,Comment
Amituofo,,https://www.google.com/maps/place/Amituofo/data=!4m2!3m1!1s0x89c25c00d6652a8f:0x66492138e001828f,,
Bunna Cafe,,https://www.google.com/maps/place/Bunna+Cafe/data=!4m2!3m1!1s0x89c25c03b181aa0f:0x9889c673852d08f2,,
Brooklyn Plantology by Lapide,,https://www.google.com/maps/place/Brooklyn+Plantology+by+Lapide/data=!4m2!3m1!1s0x89c25cbf06b2c955:0xdd3cbeae8c0c615d,,
QDOBA Mexican Eats,,https://www.google.com/maps/place/QDOBA+Mexican+Eats/data=!4m2!3m1!1s0x89c25d70ecd7b729:0xb9b4c979385125ce,,
Oops Tea,,https://www.google.com/maps/place/Oops+Tea/data=!4m2!3m1!1s0x89c25d01b0c6e445:0xc5d509ec335666f5,,
ChinGoo,,https://www.google.com/maps/place/ChinGoo/data=!4m2!3m1!1s0x89c25998906091a5:0x315a0d25aea6c9e7,,
The Home Depot,,https://www.google.com/maps/place/The+Home+Depot/data=!4m2!3m1!1s0x89c25b934ce0e759:0x1b369679283b548b,,
Seitan's Helper,,https://www.google.com/maps/place/Seitan's+Helper/data=!4m2!3m1!1s0x89c25d0d52aedb53:0x45f64c6ee52846a4,,
The Concrete Jungle,,https://www.google.com/maps/place/The+Concrete+Jungle/data=!4m2!3m1!1s0x89c25d63335e944f:0x6b89767c5baee443,,
Maria Hernandez Park,,https://www.google.com/maps/place/Maria+Hernandez+Park/data=!4m2!3m1!1s0x89c25c1cb41d5363:0x6b75831c19586a07,,
The Narrows,,https://www.google.com/maps/place/The+Narrows/data=!4m2!3m1!1s0x89c25c015b156c43:0xe42ebdb708db2945,,
Lucky Rabbit Noodles,,https://www.google.com/maps/place/Lucky+Rabbit+Noodles/data=!4m2!3m1!1s0x89c25b1cf3407f45:0xae47b67f0d989329,,
QDOBA Mexican Eats,,https://www.google.com/maps/place/QDOBA+Mexican+Eats/data=!4m2!3m1!1s0x89c259e002b5d8bf:0x67a717998d08a9c7,,
Ling Long Xuan,,https://www.google.com/maps/place/Ling+Long+Xuan/data=!4m2!3m1!1s0x89c257d6acac5901:0xcb248b860ad26e64,,
Tsaocaa Bubble Tea | Premium Bubble Tea in Journal Square,,https://www.google.com/maps/place/Tsaocaa+Bubble+Tea+%7C+Premium+Bubble+Tea+in+Journal+Square/data=!4m2!3m1!1s0x89c25702461d83f9:0x85ae3345c54461fc,,
Fort Washington Park,,https://www.google.com/maps/place/Fort+Washington+Park/data=!4m2!3m1!1s0x89c2f6983f875177:0xfb2e55371679a68f,,
Rice & Miso,,https://www.google.com/maps/place/Rice+%26+Miso/data=!4m2!3m1!1s0x89c25a52c63b21e7:0xab0102996c62bba4,,
Pulaski Bridge,,https://www.google.com/maps/place/Pulaski+Bridge/data=!4m2!3m1!1s0x89c2593b6912afb3:0x3e8606ee3aa1c2c3,,
My Buddy Statue,,https://www.google.com/maps/place/My+Buddy+Statue/data=!4m2!3m1!1s0x89c260a9e1492e53:0xe6d043f125bd8c27,,
Chipotle Mexican Grill,,https://www.google.com/maps/place/Chipotle+Mexican+Grill/data=!4m2!3m1!1s0x89c260d9314a0721:0x6310def3431e1fc0,,
Jamaica,,https://www.google.com/maps/place/Jamaica/data=!4m2!3m1!1s0x89c260cf96b42105:0x58cab9493817190c,,
Captain Tilly Park,,https://www.google.com/maps/place/Captain+Tilly+Park/data=!4m2!3m1!1s0x89c260e119f0d2a9:0xd70b7b8fde638797,,
Ederle Promenade,,https://www.google.com/maps/place/Ederle+Promenade/data=!4m2!3m1!1s0x89c25fd5fc5b3065:0x10196884165a0be4,,
Danas Flower Shop,,https://www.google.com/maps/place/Danas+Flower+Shop/data=!4m2!3m1!1s0x89c260983f0f1a03:0xb11454abb9d05e49,,
Sakura-Ya,,https://www.google.com/maps/place/Sakura-Ya/data=!4m2!3m1!1s0x89c2609e47667165:0xd95f82e32fe1bd2e,,
Pink Forest,,https://www.google.com/maps/place/Pink+Forest/data=!4m2!3m1!1s0x89c25e20a4967f77:0xec942a6e6d13c9ca,,
Red Pipes Cafe,,https://www.google.com/maps/place/Red+Pipes+Cafe/data=!4m2!3m1!1s0x89c25e20c5fd1693:0x5c87b138f1e2fa8b,,
Tamashii Ramen,,https://www.google.com/maps/place/Tamashii+Ramen/data=!4m2!3m1!1s0x89c25e20c680cdf7:0x1df44aac77c2256d,,
Prince Tea House,,https://www.google.com/maps/place/Prince+Tea+House/data=!4m2!3m1!1s0x89c25fb218838391:0xa0c8f64d30c1701d,,
OBA Grill,,https://www.google.com/maps/place/OBA+Grill/data=!4m2!3m1!1s0x89c25f2b646aad11:0xc0c78cf3debf8bf8,,
Red Mango,,https://www.google.com/maps/place/Red+Mango/data=!4m2!3m1!1s0x89c25e26dbdf0c1d:0x1bbdee157c08455e,,
Paris Baguette,,https://www.google.com/maps/place/Paris+Baguette/data=!4m2!3m1!1s0x89c25e20d36a7df5:0xda5d1e0c41421223,,
Costco Wholesale,,https://www.google.com/maps/place/Costco+Wholesale/data=!4m2!3m1!1s0x89c25e35d93207ff:0xa7d0105e06cd8d0b,,
Queens Center,,https://www.google.com/maps/place/Queens+Center/data=!4m2!3m1!1s0x89c25e4bc3a2b003:0x1b2445a846ea9a58,,
Moore Homestead Playground,,https://www.google.com/maps/place/Moore+Homestead+Playground/data=!4m2!3m1!1s0x89c25fac98418933:0x787ebc4ce5f37b75,,
St. James Episcopal Church,,https://www.google.com/maps/place/St.+James+Episcopal+Church/data=!4m2!3m1!1s0x89c25e52acdd4971:0x72fa3d3d9614eead,,
New York Hall of Science,,https://www.google.com/maps/place/New+York+Hall+of+Science/data=!4m2!3m1!1s0x89c2f604d799661b:0x989025fd28953fcf,,
Phil-Am Food Mart,,https://www.google.com/maps/place/Phil-Am+Food+Mart/data=!4m2!3m1!1s0x89c25f03e77b09ab:0xa0243ed62cef22ee,,
Socrates Sculpture Park,,https://www.google.com/maps/place/Socrates+Sculpture+Park/data=!4m2!3m1!1s0x89c258b558e6c8bd:0xc0d1b4d831853d17,,
Château le Woof,,https://www.google.com/maps/place/Ch%C3%A2teau+le+Woof/data=!4m2!3m1!1s0x89c25f4961ed32cd:0xaae6d2a0263bcb12,,
JACKSON DINER - INDIAN CUISINE,,https://www.google.com/maps/place/JACKSON+DINER+-+INDIAN+CUISINE/data=!4m2!3m1!1s0x89c25f072500660b:0x5b0574988214ea1b,,
Patel Brothers,,https://www.google.com/maps/place/Patel+Brothers/data=!4m2!3m1!1s0x89c25f07224e71c3:0x5e82fe9d9b517cd9,,
Gantry Plaza State Park,,https://www.google.com/maps/place/Gantry+Plaza+State+Park/data=!4m2!3m1!1s0x89c25a220d00e0ed:0x69ea605d6e14b839,,
Hunter's Point South Park,,https://www.google.com/maps/place/Hunter's+Point+South+Park/data=!4m2!3m1!1s0x89c259181e4884ab:0x239051d28abc2f92,,
Ward's Island Bridge,,https://www.google.com/maps/place/Ward's+Island+Bridge/data=!4m2!3m1!1s0x89c258aad5068f45:0x7226a3c4b56aaaf2,,
Astoria Park,,https://www.google.com/maps/place/Astoria+Park/data=!4m2!3m1!1s0x89c25f5a5ba73285:0x6b41f887be24bcc9,,
Brooklyn Boulders Queensbridge,,https://www.google.com/maps/place/Brooklyn+Boulders+Queensbridge/data=!4m2!3m1!1s0x89c258d4154b761f:0xdfdaee821dca7795,,
Inca Paisa restaurant astoria,,https://www.google.com/maps/place/Inca+Paisa+restaurant+astoria/data=!4m2!3m1!1s0x89c25f7a65fb84b9:0xcf55d1b7d08d888e,,
Marie Curie Playground,,https://www.google.com/maps/place/Marie+Curie+Playground/data=!4m2!3m1!1s0x89c261dd81f68869:0x82b5d42eec24bb6b,,
Oakland Gardens Playground,,https://www.google.com/maps/place/Oakland+Gardens+Playground/data=!4m2!3m1!1s0x89c261e54dffe245:0xdfc8be6ffe0e6015,,
River Japanese Cuisine - Oakland Gardens,,https://www.google.com/maps/place/River+Japanese+Cuisine+-+Oakland+Gardens/data=!4m2!3m1!1s0x89c261f3c30990dd:0x151f10130ed364d6,,
Rolly Kimbab,,https://www.google.com/maps/place/Rolly+Kimbab/data=!4m2!3m1!1s0x89c261f04f56b02d:0xbf9a66e82e662c8e,,
Oakland Lake,,https://www.google.com/maps/place/Oakland+Lake/data=!4m2!3m1!1s0x89c261e4aa182d09:0xc74a147fda0ebf3b,,
Kunst Coffee Haus,,https://www.google.com/maps/place/Kunst+Coffee+Haus/data=!4m2!3m1!1s0x89c261920d95c37d:0x1feec1b057919137,,
Bareburger,,https://www.google.com/maps/place/Bareburger/data=!4m2!3m1!1s0x89c261e08a1a5c0f:0x5ba94f4f14a1ab8c,,
VIPizza,,https://www.google.com/maps/place/VIPizza/data=!4m2!3m1!1s0x89c261e08c5e6e61:0xd2b273b3f9554f4a,,
Bean Square,,https://www.google.com/maps/place/Bean+Square/data=!4m2!3m1!1s0x89c261e0c1dff7d5:0xd23495bf66f2d22e,,
Cafe Terrace,,https://www.google.com/maps/place/Cafe+Terrace/data=!4m2!3m1!1s0x89c2611e31c0fd4f:0x1e93b60a84eb704d,,
Paris Baguette,,https://www.google.com/maps/place/Paris+Baguette/data=!4m2!3m1!1s0x89c261ddfd271a0d:0x426a9087cda12a46,,
H Mart Bayside,,https://www.google.com/maps/place/H+Mart+Bayside/data=!4m2!3m1!1s0x89c261c50e1de567:0xca4085d6327073c,,
K Town Food Court Bayside,,https://www.google.com/maps/place/K+Town+Food+Court+Bayside/data=!4m2!3m1!1s0x89c261c509bbff13:0xc276aed5b0008287,,
CoCo Fresh Tea & Juice,,https://www.google.com/maps/place/CoCo+Fresh+Tea+%26+Juice/data=!4m2!3m1!1s0x89c261e0d2ac80fb:0x1fb804506d267ea6,,
Pho 32 & Shabu,,https://www.google.com/maps/place/Pho+32+%26+Shabu/data=!4m2!3m1!1s0x89c261e0cd817f15:0x6d2f7f10c7dbc63f,,
Christmas Karaoke,,https://www.google.com/maps/place/Christmas+Karaoke/data=!4m2!3m1!1s0x89c2595fd87bd469:0x5aa173147817f4ba,,
King Souvlaki,,https://www.google.com/maps/place/King+Souvlaki/data=!4m2!3m1!1s0x89c261e0c3d0a2f1:0x101b76a380dcbdfe,,
Lulu and Dino Cafe Bakery,,https://www.google.com/maps/place/Lulu+and+Dino+Cafe+Bakery/data=!4m2!3m1!1s0x89c2612eeb6a430f:0x3306a1e17336c7bd,,
Crocheron Park,,https://www.google.com/maps/place/Crocheron+Park/data=!4m2!3m1!1s0x89c28a0daf00638b:0xe5d9df02b0c76b2,,
Burger King,,https://www.google.com/maps/place/Burger+King/data=!4m2!3m1!1s0x89c261fd4bc43f41:0xaf054732753c635e,,
Chicken Lovers Bayside,,https://www.google.com/maps/place/Chicken+Lovers+Bayside/data=!4m2!3m1!1s0x89c261e1128ae66f:0xc3753bd0d64b429e,,
Momo Ashi,,https://www.google.com/maps/place/Momo+Ashi/data=!4m2!3m1!1s0x89c26197120713c1:0x3f5bf08422bb01a1,,
Good Fortune,,https://www.google.com/maps/place/Good+Fortune/data=!4m2!3m1!1s0x89c26040242355fb:0xe3ecd8d52b7bd8ea,,
Fay Da Bakery,,https://www.google.com/maps/place/Fay+Da+Bakery/data=!4m2!3m1!1s0x89c2600fda93909b:0x1acee8a51a65a41b,,
Gold City Supermarket,,https://www.google.com/maps/place/Gold+City+Supermarket/data=!4m2!3m1!1s0x89c260401a30ba4d:0xb360a5ae3d020b70,,
East Buffet,,https://www.google.com/maps/place/East+Buffet/data=!4m2!3m1!1s0x89c26012f7ab1c11:0x88b059af03f7eebe,,
Silent Springs Playground,,https://www.google.com/maps/place/Silent+Springs+Playground/data=!4m2!3m1!1s0x89c2606b75d2d3dd:0x611a47a92eaa1575,,
Tianxia Asian Cuisine,,https://www.google.com/maps/place/Tianxia+Asian+Cuisine/data=!4m2!3m1!1s0x89c261f97caebe29:0x2a7ee291994035f5,,
Yeh's Bakery,,https://www.google.com/maps/place/Yeh's+Bakery/data=!4m2!3m1!1s0x89c2606eebef9c7d:0x47fd1b297e22ed40,,
Bean & Bean Queens — Roastery & Cafe,,https://www.google.com/maps/place/Bean+%26+Bean+Queens+%E2%80%94+Roastery+%26+Cafe/data=!4m2!3m1!1s0x89c289efdf652735:0xa94085f6e4a03a7,,
Mr. Wish Great Neck,,https://www.google.com/maps/place/Mr.+Wish+Great+Neck/data=!4m2!3m1!1s0x89c289975e16b825:0x7ff8a9fafaaa4a71,,
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x89c289ec329aedf7:0xedb6d88cd49939d1,,
Wild Fig,,https://www.google.com/maps/place/Wild+Fig/data=!4m2!3m1!1s0x89c289fcdf01082b:0xc5edcc56eadcf119,,
Usha Foods,,https://www.google.com/maps/place/Usha+Foods/data=!4m2!3m1!1s0x89c2626806f94c83:0x958d8de94bcc95d9,,
Queens County Farm Museum,,https://www.google.com/maps/place/Queens+County+Farm+Museum/data=!4m2!3m1!1s0x89c26272af45b7f7:0x707270c03232e06d,,
Mizumi,,https://www.google.com/maps/place/Mizumi/data=!4m2!3m1!1s0x89c28a00350b3e29:0x68ca2044245d3cee,,
Walgreens,,https://www.google.com/maps/place/Walgreens/data=!4m2!3m1!1s0x89c261af702fffff:0xda057985f3697f0d,,
Boston Market,,https://www.google.com/maps/place/Boston+Market/data=!4m2!3m1!1s0x89c261b11d88ba0d:0x7ec365d140113309,,
Blaze Pizza,,https://www.google.com/maps/place/Blaze+Pizza/data=!4m2!3m1!1s0x89c2613dd1d6614f:0x1a78cfcbf6b7f135,,
Pokeworks,,https://www.google.com/maps/place/Pokeworks/data=!4m2!3m1!1s0x89c26192e7592dcf:0x58af17118c2a161d,,
Lidl,,https://www.google.com/maps/place/Lidl/data=!4m2!3m1!1s0x89c261cc874dba2b:0x1dbc1f73fe8df624,,
QDOBA Mexican Eats,,https://www.google.com/maps/place/QDOBA+Mexican+Eats/data=!4m2!3m1!1s0x89c261b1030b035f:0xa9b2e9ff92b19576,,
Vanderbilt Motor Parkway,,https://www.google.com/maps/place/Vanderbilt+Motor+Parkway/data=!4m2!3m1!1s0x89c2618be2d77acd:0x7e9f5559bf74cfcb,,
Redwood Playground,,https://www.google.com/maps/place/Redwood+Playground/data=!4m2!3m1!1s0x89c261a0ea1119ef:0x6c1ec6817bd56c9d,,
Kin’d,,https://www.google.com/maps/place/Kin%E2%80%99d/data=!4m2!3m1!1s0x89c261a6a33690c9:0x41cac518c3e7dac1,,
Sup Thai Kitchen,,https://www.google.com/maps/place/Sup+Thai+Kitchen/data=!4m2!3m1!1s0x89c2614d54865d27:0x9167573b1c934869,,
D'Angelo Center,,https://www.google.com/maps/place/D'Angelo+Center/data=!4m2!3m1!1s0x89c260fdea3be8c7:0xfe8101f6e3b9fc70,,
Cold Stone Creamery,,https://www.google.com/maps/place/Cold+Stone+Creamery/data=!4m2!3m1!1s0x89c26100c19b5bad:0xd3b4cb13fc8297ae,,
Chill D Taste Thai,,https://www.google.com/maps/place/Chill+D+Taste+Thai/data=!4m2!3m1!1s0x89c2615b5f8e8495:0xc040ab8804626fc8,,
Utopia Playground,,https://www.google.com/maps/place/Utopia+Playground/data=!4m2!3m1!1s0x89c261ab04056fc3:0xb9dd87ccba2d5a5c,,
Sweet Cats Cafe,,https://www.google.com/maps/place/Sweet+Cats+Cafe/data=!4m2!3m1!1s0x89c260fc172a8b7f:0xfd9ca43b472e4705,,
Möge Tee,,https://www.google.com/maps/place/M%C3%B6ge+Tee/data=!4m2!3m1!1s0x89c261ed3d5a16f5:0xd3925718ed1163a0,,
CoCo Fresh Tea & Juice,,https://www.google.com/maps/place/CoCo+Fresh+Tea+%26+Juice/data=!4m2!3m1!1s0x89c261b25e1b1b9b:0x94ad5892cd10205,,
Unibread―Fresh Meadows,,https://www.google.com/maps/place/Unibread%E2%80%95Fresh+Meadows/data=!4m2!3m1!1s0x89c2618a65a031a1:0x810d52cad2d1fdd0,,
Song of Songs Group Inc,,https://www.google.com/maps/place/Song+of+Songs+Group+Inc/data=!4m2!3m1!1s0x89c261ccbcd3014d:0xb348369571879ddd,,
Pado Is Back,,https://www.google.com/maps/place/Pado+Is+Back/data=!4m2!3m1!1s0x89c261002c3a8641:0xb0f50cece18c0322,,
Cafe Bench | Crêpe Flushing,,https://www.google.com/maps/place/Cafe+Bench+%7C+Cr%C3%AApe+Flushing/data=!4m2!3m1!1s0x89c261d1c766f21b:0xadd5992e7697b344,,
GREY Cafe,,https://www.google.com/maps/place/GREY+Cafe/data=!4m2!3m1!1s0x89c261a587beff29:0x46f378dda4d8f9c,,
Auburndale,,https://www.google.com/maps/place/Auburndale/data=!4m2!3m1!1s0x89c261d3ee234d59:0xd2c305b5869137a6,,
Associated Fresh Marketplace,,https://www.google.com/maps/place/Associated+Fresh+Marketplace/data=!4m2!3m1!1s0x89c2605899c0ab7f:0x41a0bddf2c58bea1,,
Walgreens,,https://www.google.com/maps/place/Walgreens/data=!4m2!3m1!1s0x89c260f6bfc2a28b:0x82a55acb71e386a6,,
Black Olive Deli & Cafe,,https://www.google.com/maps/place/Black+Olive+Deli+%26+Cafe/data=!4m2!3m1!1s0x89c2615b5a1be451:0x258bcd819a5f408b,,
Popeyes Louisiana Kitchen,,https://www.google.com/maps/place/Popeyes+Louisiana+Kitchen/data=!4m2!3m1!1s0x89c260fa558837ad:0x2496f0c87f829c06,,
POPRICE,,https://www.google.com/maps/place/POPRICE/data=!4m2!3m1!1s0x89c261f7d37a868b:0x14a429120681a464,,
Shobu Ramen,,https://www.google.com/maps/place/Shobu+Ramen/data=!4m2!3m1!1s0x89c2614ddb959d87:0x70a04adc4b4d98a7,,
Dunkin',,https://www.google.com/maps/place/Dunkin'/data=!4m2!3m1!1s0x89c260ecc4da79af:0x7f58470b467bcc0b,,
Wasserman Supermarket,,https://www.google.com/maps/place/Wasserman+Supermarket/data=!4m2!3m1!1s0x89c2608cf97b2a41:0x70c964edad156ea3,,
7-Eleven,,https://www.google.com/maps/place/7-Eleven/data=!4m2!3m1!1s0x89c2608bd296faff:0x83e61052f8047240,,
Max & Mina's Ice Cream,,https://www.google.com/maps/place/Max+%26+Mina's+Ice+Cream/data=!4m2!3m1!1s0x89c2608c763bd9bf:0x5af6f31c3874410,,
P.S. 165Q The Edith K. Bergtraum School,,https://www.google.com/maps/place/P.S.+165Q+The+Edith+K.+Bergtraum+School/data=!4m2!3m1!1s0x89c260f53d901edd:0x11ba0ac88294f2cc,,
Vleigh Playground,,https://www.google.com/maps/place/Vleigh+Playground/data=!4m2!3m1!1s0x89c260f50d83b249:0x4356925f2be14b34,,
Noches de Colombia Queens,,https://www.google.com/maps/place/Noches+de+Colombia+Queens/data=!4m2!3m1!1s0x89c2615f880f03c1:0xe8ca1eb478661a42,,
National Wholesale Liquidators,,https://www.google.com/maps/place/National+Wholesale+Liquidators/data=!4m2!3m1!1s0x89c260f5a234c4ab:0xc1806279739dbb0a,,
Micro Center,,https://www.google.com/maps/place/Micro+Center/data=!4m2!3m1!1s0x89c260f5ad11874d:0xa1025bd6b674a466,,
Valentino's Pizzeria & Restaurant,,https://www.google.com/maps/place/Valentino's+Pizzeria+%26+Restaurant/data=!4m2!3m1!1s0x89c260f453ccf687:0xc3759bb931a1fe4b,,
Dropped pin,,"https://www.google.com/maps/search/40.7214543,-73.8315673",,
McDonald's,,https://www.google.com/maps/place/McDonald's/data=!4m2!3m1!1s0x89c260f4276c9897:0x2b94ac00bea4cc01,,
Aron's Kissena Farms,,https://www.google.com/maps/place/Aron's+Kissena+Farms/data=!4m2!3m1!1s0x89c260f44963e913:0x413895a1d6708a55,,
Kissena Park Trail,,https://www.google.com/maps/place/Kissena+Park+Trail/data=!4m2!3m1!1s0x89c261e1eecffe99:0x77e51e0c50c12c9f,,
New York State Pavilion,,https://www.google.com/maps/place/New+York+State+Pavilion/data=!4m2!3m1!1s0x89c25fd7a455ed95:0xab84d057caa3d30d,,
Rony & lira,,https://www.google.com/maps/place/Rony+%26+lira/data=!4m2!3m1!1s0x89c26129c49ef5ed:0x72497ec46f93f17,,
Flushing Meadows Corona Park Aquatic Center,,https://www.google.com/maps/place/Flushing+Meadows+Corona+Park+Aquatic+Center/data=!4m2!3m1!1s0x89c260737d593e65:0xad2398d869567c44,,
Unisphere,,https://www.google.com/maps/place/Unisphere/data=!4m2!3m1!1s0x89c25fd9ca535d9f:0x9404cf2622c005be,,
The Home Depot,,https://www.google.com/maps/place/The+Home+Depot/data=!4m2!3m1!1s0x89c260732391bc43:0x8b89a036d5728fcd,,
Queens Botanical Garden,,https://www.google.com/maps/place/Queens+Botanical+Garden/data=!4m2!3m1!1s0x89c2606cc55c144d:0x52e5b02607efcd3,,
Evergreen Community Garden,,https://www.google.com/maps/place/Evergreen+Community+Garden/data=!4m2!3m1!1s0x89c2614997491f2b:0x297657a1cf87d370,,
Halal Munchies,,https://www.google.com/maps/place/Halal+Munchies/data=!4m2!3m1!1s0x89c260570ee7ed95:0xb30b57a9bbef86ec,,
Gino's of Kissena,,https://www.google.com/maps/place/Gino's+of+Kissena/data=!4m2!3m1!1s0x89c261e3cddc1917:0xb07c7339374ea684,,
Fifth Housing Co Inc,,https://www.google.com/maps/place/Fifth+Housing+Co+Inc/data=!4m2!3m1!1s0x89c2605a3a5cc4cf:0x18a5a79e6a284b83,,
Pomonok Playground,,https://www.google.com/maps/place/Pomonok+Playground/data=!4m2!3m1!1s0x89c2605c21e1c70d:0xf2008a1d251cd58f,,
Queens College - Fitzgerald Gym,,https://www.google.com/maps/place/Queens+College+-+Fitzgerald+Gym/data=!4m2!3m1!1s0x89c260676f526a6f:0xf2d954d6758395c6,,
Queens College Track & Soccer Field,,https://www.google.com/maps/place/Queens+College+Track+%26+Soccer+Field/data=!4m2!3m1!1s0x89c2605e2a41922b:0x9cade6802fe8d4a6,,
Kiely Hall,,https://www.google.com/maps/place/Kiely+Hall/data=!4m2!3m1!1s0x89c2605e85a02c15:0x40639ddcbf58de4f,,
Tost,,https://www.google.com/maps/place/Tost/data=!4m2!3m1!1s0x89c2605cde1fd699:0x6ac5c2588360898a,,
Dunkin',,https://www.google.com/maps/place/Dunkin'/data=!4m2!3m1!1s0x89c2605d1e077b8d:0x1ef5958038a2ad4b,,
Kissena Velodrome,,https://www.google.com/maps/place/Kissena+Velodrome/data=!4m2!3m1!1s0x89c26045d3bd5c01:0xc45a1b166b2c4246,,
Kissena Park Tennis Courts,,https://www.google.com/maps/place/Kissena+Park+Tennis+Courts/data=!4m2!3m1!1s0x89c2604797c8aa0f:0xfdbb73700214b229,,
Kissena Lake,,https://www.google.com/maps/place/Kissena+Lake/data=!4m2!3m1!1s0x89c260486a3a7947:0x235a911fec3e18ac,,
Leiser's Wine & Liquors,,https://www.google.com/maps/place/Leiser's+Wine+%26+Liquors/data=!4m2!3m1!1s0x89c2602fb034f419:0xc324c81fe74dff4d,,
Murray Hill Playground,,https://www.google.com/maps/place/Murray+Hill+Playground/data=!4m2!3m1!1s0x89c260249861d16b:0x2b9322e5b445ec54,,
J.H.S. 189 Daniel Carter Beard,,https://www.google.com/maps/place/J.H.S.+189+Daniel+Carter+Beard/data=!4m2!3m1!1s0x89c2603d5bb9b335:0x844306fe156313af,,
Hindu Temple Canteen,,https://www.google.com/maps/place/Hindu+Temple+Canteen/data=!4m2!3m1!1s0x89c2603fbebd682b:0xbf191efa40922499,,
BAPS Shri Swaminarayan Mandir,,https://www.google.com/maps/place/BAPS+Shri+Swaminarayan+Mandir/data=!4m2!3m1!1s0x89c2601580017541:0xc4dd0f0abc03b5b0,,
Golden Palace Gourmet,,https://www.google.com/maps/place/Golden+Palace+Gourmet/data=!4m2!3m1!1s0x89c2613cd783e2dd:0xffd5fb76a9e709f,,
Singas Famous Pizza,,https://www.google.com/maps/place/Singas+Famous+Pizza/data=!4m2!3m1!1s0x89c260148b5f0d5f:0x29c15236b4b1b9a3,,
Mugi Bakery Cafe,,https://www.google.com/maps/place/Mugi+Bakery+Cafe/data=!4m2!3m1!1s0x89c260148cd66021:0x8b49f09adf2827e1,,
NYC TIKKA MASALA,,https://www.google.com/maps/place/NYC+TIKKA+MASALA/data=!4m2!3m1!1s0x89c26194091ecb2f:0xa3582cbc758e8d7f,,
Ricky Deli Store,,https://www.google.com/maps/place/Ricky+Deli+Store/data=!4m2!3m1!1s0x89c2603e8427b3c5:0xd4d16734e224f0d0,,
Food Plus Supermarket,,https://www.google.com/maps/place/Food+Plus+Supermarket/data=!4m2!3m1!1s0x89c26014e77ebf8b:0x8ac50a3f8bb015f1,,
Flowers by Peter,,https://www.google.com/maps/place/Flowers+by+Peter/data=!4m2!3m1!1s0x89c260373c7aa097:0xcbaf59df8d62779e,,
Daesung korean Noodle,,https://www.google.com/maps/place/Daesung+korean+Noodle/data=!4m2!3m1!1s0x89c26030ec3fe3f5:0x88c622013b5fe48f,,
Cafe De Cupping,,https://www.google.com/maps/place/Cafe+De+Cupping/data=!4m2!3m1!1s0x89c26023d9210c27:0x2b43c899462b155,,
Croffle House,,https://www.google.com/maps/place/Croffle+House/data=!4m2!3m1!1s0x89c2615ab5780b85:0x7d7e59ea191086ae,,
COFFEE FACTORY,,https://www.google.com/maps/place/COFFEE+FACTORY/data=!4m2!3m1!1s0x89c260237529075b:0x822958fc14b44112,,
JeunJu Korean Restaurant 전주식당 | 전주할매칼국수 - Authentic Korean home style food,,https://www.google.com/maps/place/JeunJu+Korean+Restaurant+%EC%A0%84%EC%A3%BC%EC%8B%9D%EB%8B%B9+%7C+%EC%A0%84%EC%A3%BC%ED%95%A0%EB%A7%A4%EC%B9%BC%EA%B5%AD%EC%88%98+-+Authentic+Korean+home+style+food/data=!4m2!3m1!1s0x89c26004a1dcaaad:0xb5ab1455a33e5c93,,
Coffee Monster,,https://www.google.com/maps/place/Coffee+Monster/data=!4m2!3m1!1s0x89c2602313f15555:0xa974dac2285c9106,,
"Mapo BBQ | Korean BBQ in Flushing, Best Korean Restaurant in Flushing | 플러싱 
맛집",,"https://www.google.com/maps/place/Mapo+BBQ+%7C+Korean+BBQ+in+Flushing,+Best+Korean+Restaurant+in+Flushing+%7C+%ED%94%8C%EB%9F%AC%EC%8B%B1+%0A%EB%A7%9B%EC%A7%91/data=!4m2!3m1!1s0x89c2602319106f25:0xb39b9502359e49d0",,
Cafe Joie,,https://www.google.com/maps/place/Cafe+Joie/data=!4m2!3m1!1s0x89c261a59067cf21:0xe68efd119a18e551,,
Hahm Ji Bach,,https://www.google.com/maps/place/Hahm+Ji+Bach/data=!4m2!3m1!1s0x89c261de07da996d:0x85d3235a164457e8,,
Rolly Kimbab,,https://www.google.com/maps/place/Rolly+Kimbab/data=!4m2!3m1!1s0x89c2602e5c951309:0x145d2bbdc10c7613,,
Crushink,,https://www.google.com/maps/place/Crushink/data=!4m2!3m1!1s0x89c2602f175de809:0x825cf8acfca6df77,,
Cafe Morning of New York,,https://www.google.com/maps/place/Cafe+Morning+of+New+York/data=!4m2!3m1!1s0x89c26025898502a1:0xf0538c21edae2c6a,,
COCOHODO,,https://www.google.com/maps/place/COCOHODO/data=!4m2!3m1!1s0x89c26025f3129a43:0xb39764616eedb1d2,,
H Mart Northern 156,,https://www.google.com/maps/place/H+Mart+Northern+156/data=!4m2!3m1!1s0x89c26025c3d88bd5:0x3109cb6231074f4e,,
Paris Baguette,,https://www.google.com/maps/place/Paris+Baguette/data=!4m2!3m1!1s0x89c26025c437285b:0x1714a64e74061c90,,
Cake House WIN,,https://www.google.com/maps/place/Cake+House+WIN/data=!4m2!3m1!1s0x89c26023c4912d1b:0x1fa4b68b6b1215a2,,
Tofu Story,,https://www.google.com/maps/place/Tofu+Story/data=!4m2!3m1!1s0x89c26024062f32a3:0x2f31bbb4117e0210,,
